Step,lr
14484,7.64E-05
14485,7.64E-05
14486,7.64E-05
14488,7.63E-05
14489,7.63E-05
14490,7.63E-05
14492,7.63E-05
14494,7.62E-05
14496,7.62E-05
14498,7.62E-05
14502,7.61E-05
14504,7.60E-05
14505,7.60E-05
14507,7.60E-05
14509,7.60E-05
14510,7.59E-05
14512,7.59E-05
14515,7.59E-05
14518,7.58E-05
14519,7.58E-05
14520,7.58E-05
14521,7.57E-05
14523,7.57E-05
14524,7.57E-05
14525,7.57E-05
14526,7.57E-05
14527,7.56E-05
14530,7.56E-05
14531,7.56E-05
14533,7.55E-05
14534,7.55E-05
14535,7.55E-05
14536,7.55E-05
14538,7.54E-05
14539,7.54E-05
14540,7.54E-05
14541,7.54E-05
14543,7.54E-05
14544,7.53E-05
14545,7.53E-05
14548,7.53E-05
14550,7.52E-05
14553,7.52E-05
14556,7.51E-05
14557,7.51E-05
14559,7.51E-05
14561,7.51E-05
14562,7.50E-05
14564,7.50E-05
14567,7.50E-05
14568,7.49E-05
14569,7.49E-05
14570,7.49E-05
14571,7.49E-05
14572,7.49E-05
14574,7.48E-05
14575,7.48E-05
14576,7.48E-05
14578,7.48E-05
14579,7.47E-05
14581,7.47E-05
14582,7.47E-05
14583,7.47E-05
14585,7.46E-05
14586,7.46E-05
14589,7.46E-05
14591,7.45E-05
14592,7.45E-05
14593,7.45E-05
14595,7.45E-05
14598,7.44E-05
14599,7.44E-05
14600,7.44E-05
14603,7.43E-05
14604,7.43E-05
14606,7.43E-05
14609,7.42E-05
14610,7.42E-05
14611,7.42E-05
14613,7.42E-05
14615,7.41E-05
14616,7.41E-05
14618,7.41E-05
14619,7.41E-05
14620,7.41E-05
14624,7.40E-05
14628,7.39E-05
14629,7.39E-05
14631,7.39E-05
14632,7.39E-05
14633,7.38E-05
14635,7.38E-05
14636,7.38E-05
14637,7.38E-05
14641,7.37E-05
14642,7.37E-05
14643,7.37E-05
14644,7.37E-05
14645,7.36E-05
14650,7.36E-05
14653,7.35E-05
14654,7.35E-05
14656,7.35E-05
14658,7.34E-05
14662,7.34E-05
14663,7.34E-05
14664,7.33E-05
14666,7.33E-05
14667,7.33E-05
14669,7.33E-05
14676,7.31E-05
14677,7.31E-05
14678,7.31E-05
14679,7.31E-05
14680,7.31E-05
14682,7.30E-05
14684,7.30E-05
14685,7.30E-05
14686,7.30E-05
14687,7.30E-05
14689,7.29E-05
14692,7.29E-05
14693,7.29E-05
14694,7.29E-05
14695,7.28E-05
14699,7.28E-05
14700,7.28E-05
14701,7.27E-05
14702,7.27E-05
14703,7.27E-05
14704,7.27E-05
14706,7.27E-05
14708,7.26E-05
14709,7.26E-05
14710,7.26E-05
14711,7.26E-05
14713,7.26E-05
14714,7.25E-05
14715,7.25E-05
14716,7.25E-05
14718,7.25E-05
14719,7.25E-05
14722,7.24E-05
14723,7.24E-05
14724,7.24E-05
14725,7.24E-05
14726,7.24E-05
14728,7.23E-05
14729,7.23E-05
14730,7.23E-05
14732,7.23E-05
14733,7.22E-05
14734,7.22E-05
14735,7.22E-05
14736,7.22E-05
14737,7.22E-05
14738,7.22E-05
14740,7.21E-05
14741,7.21E-05
14744,7.21E-05
14746,7.20E-05
14748,7.20E-05
14749,7.20E-05
14750,7.20E-05
14757,7.19E-05
14758,7.19E-05
14759,7.18E-05
14762,7.18E-05
14763,7.18E-05
14764,7.18E-05
14766,7.17E-05
14767,7.17E-05
14768,7.17E-05
14769,7.17E-05
14770,7.17E-05
14771,7.17E-05
14772,7.16E-05
14773,7.16E-05
14775,7.16E-05
14776,7.16E-05
14777,7.16E-05
14778,7.16E-05
14779,7.15E-05
14780,7.15E-05
14781,7.15E-05
14782,7.15E-05
14784,7.15E-05
14785,7.15E-05
14787,7.14E-05
14788,7.14E-05
14790,7.14E-05
14791,7.14E-05
14792,7.13E-05
14793,7.13E-05
14795,7.13E-05
14796,7.13E-05
14799,7.12E-05
14800,7.12E-05
14801,7.12E-05
14802,7.12E-05
14805,7.12E-05
14806,7.11E-05
14809,7.11E-05
14810,7.11E-05
14812,7.11E-05
14817,7.10E-05
14818,7.10E-05
14819,7.09E-05
14820,7.09E-05
14823,7.09E-05
14824,7.09E-05
14825,7.09E-05
14826,7.08E-05
14827,7.08E-05
14828,7.08E-05
14830,7.08E-05
14833,7.07E-05
14834,7.07E-05
14836,7.07E-05
14837,7.07E-05
14838,7.07E-05
14839,7.07E-05
14840,7.06E-05
14844,7.06E-05
14845,7.06E-05
14847,7.05E-05
14848,7.05E-05
14849,7.05E-05
14850,7.05E-05
14852,7.05E-05
14856,7.04E-05
14857,7.04E-05
14858,7.04E-05
14859,7.04E-05
14860,7.04E-05
14862,7.03E-05
14863,7.03E-05
14867,7.03E-05
14868,7.02E-05
14869,7.02E-05
14871,7.02E-05
14874,7.02E-05
14875,7.01E-05
14876,7.01E-05
14877,7.01E-05
14878,7.01E-05
14880,7.01E-05
14881,7.01E-05
14883,7.00E-05
14884,7.00E-05
14885,7.00E-05
14887,7.00E-05
14888,7.00E-05
14890,6.99E-05
14895,6.99E-05
14899,6.98E-05
14901,6.98E-05
14902,6.98E-05
14904,6.97E-05
14905,6.97E-05
14907,6.97E-05
14908,6.97E-05
14909,6.97E-05
14912,6.96E-05
14913,6.96E-05
14914,6.96E-05
14915,6.96E-05
14916,6.96E-05
14918,6.95E-05
14920,6.95E-05
14921,6.95E-05
14922,6.95E-05
14923,6.95E-05
14924,6.95E-05
14925,6.94E-05
14927,6.94E-05
14928,6.94E-05
14929,6.94E-05
14931,6.94E-05
14932,6.94E-05
14933,6.93E-05
14935,6.93E-05
14936,6.93E-05
14937,6.93E-05
14939,6.93E-05
14940,6.92E-05
14941,6.92E-05
14942,6.92E-05
14943,6.92E-05
14944,6.92E-05
14947,6.91E-05
14948,6.91E-05
14949,6.91E-05
14951,6.91E-05
14952,6.91E-05
14954,6.91E-05
14955,6.90E-05
14958,6.90E-05
14959,6.90E-05
14960,6.90E-05
14962,6.89E-05
14963,6.89E-05
14964,6.89E-05
14965,6.89E-05
14968,6.89E-05
14969,6.89E-05
14970,6.88E-05
14971,6.88E-05
14972,6.88E-05
14973,6.88E-05
14974,6.88E-05
14975,6.88E-05
14976,6.88E-05
14977,6.87E-05
14979,6.87E-05
14980,6.87E-05
14981,6.87E-05
14982,6.87E-05
14984,6.87E-05
14985,6.86E-05
14986,6.86E-05
14987,6.86E-05
14988,6.86E-05
14989,6.86E-05
14990,6.86E-05
14992,6.86E-05
14993,6.85E-05
14994,6.85E-05
14995,6.85E-05
14996,6.85E-05
14997,6.85E-05
14999,6.85E-05
15000,6.84E-05
15001,6.84E-05
15002,6.84E-05
15003,6.84E-05
15005,6.84E-05
15007,6.84E-05
15008,6.83E-05
15011,6.83E-05
15016,6.82E-05
15017,6.82E-05
15018,6.82E-05
15019,6.82E-05
15020,6.82E-05
15022,6.82E-05
15023,6.82E-05
15026,6.81E-05
15027,6.81E-05
15028,6.81E-05
15029,6.81E-05
15030,6.81E-05
15032,6.80E-05
15036,6.80E-05
15039,6.80E-05
15040,6.79E-05
15041,6.79E-05
15045,6.79E-05
15046,6.79E-05
15047,6.79E-05
15048,6.78E-05
15049,6.78E-05
15051,6.78E-05
15052,6.78E-05
15053,6.78E-05
15054,6.78E-05
15055,6.78E-05
15056,6.77E-05
15057,6.77E-05
15059,6.77E-05
15060,6.77E-05
15061,6.77E-05
15064,6.76E-05
15065,6.76E-05
15066,6.76E-05
15067,6.76E-05
15069,6.76E-05
15070,6.76E-05
15072,6.75E-05
15073,6.75E-05
15074,6.75E-05
15075,6.75E-05
15077,6.75E-05
15078,6.75E-05
15081,6.74E-05
15082,6.74E-05
15083,6.74E-05
15086,6.74E-05
15087,6.74E-05
15088,6.73E-05
15092,6.73E-05
15093,6.73E-05
15094,6.73E-05
15098,6.72E-05
15099,6.72E-05
15101,6.72E-05
15102,6.72E-05
15103,6.72E-05
15104,6.72E-05
15108,6.71E-05
15109,6.71E-05
15110,6.71E-05
15111,6.71E-05
15113,6.71E-05
15114,6.70E-05
15115,6.70E-05
15116,6.70E-05
15117,6.70E-05
15119,6.70E-05
15120,6.70E-05
15121,6.70E-05
15122,6.69E-05
15123,6.69E-05
15124,6.69E-05
15125,6.69E-05
15126,6.69E-05
15127,6.69E-05
15128,6.69E-05
15130,6.69E-05
15132,6.68E-05
15134,6.68E-05
15136,6.68E-05
15137,6.68E-05
15139,6.67E-05
15140,6.67E-05
15141,6.67E-05
15142,6.67E-05
15143,6.67E-05
15144,6.67E-05
15147,6.67E-05
15151,6.66E-05
15152,6.66E-05
15153,6.66E-05
15154,6.66E-05
15156,6.66E-05
15157,6.65E-05
15158,6.65E-05
15159,6.65E-05
15160,6.65E-05
15161,6.65E-05
15162,6.65E-05
15164,6.65E-05
15165,6.64E-05
15170,6.64E-05
15171,6.64E-05
15172,6.64E-05
15173,6.64E-05
15174,6.63E-05
15177,6.63E-05
15181,6.63E-05
15182,6.63E-05
15185,6.62E-05
15187,6.62E-05
15190,6.62E-05
15192,6.61E-05
15194,6.61E-05
15196,6.61E-05
15198,6.61E-05
15202,6.60E-05
15204,6.60E-05
15206,6.60E-05
15207,6.60E-05
15208,6.60E-05
15211,6.59E-05
15212,6.59E-05
15213,6.59E-05
15214,6.59E-05
15215,6.59E-05
15216,6.59E-05
15217,6.59E-05
15218,6.59E-05
15219,6.59E-05
15220,6.58E-05
15221,6.58E-05
15223,6.58E-05
15224,6.58E-05
15225,6.58E-05
15226,6.58E-05
15229,6.57E-05
15230,6.57E-05
15231,6.57E-05
15233,6.57E-05
15235,6.57E-05
15236,6.57E-05
15239,6.56E-05
15240,6.56E-05
15241,6.56E-05
15242,6.56E-05
15244,6.56E-05
15245,6.56E-05
15246,6.56E-05
15247,6.56E-05
15248,6.55E-05
15250,6.55E-05
15251,6.55E-05
15256,6.55E-05
15258,6.54E-05
15259,6.54E-05
15261,6.54E-05
15262,6.54E-05
15265,6.54E-05
15268,6.53E-05
15269,6.53E-05
15270,6.53E-05
15271,6.53E-05
15273,6.53E-05
15274,6.53E-05
15276,6.53E-05
15278,6.52E-05
15280,6.52E-05
15282,6.52E-05
15283,6.52E-05
15284,6.52E-05
15285,6.52E-05
15286,6.52E-05
15287,6.51E-05
15289,6.51E-05
15290,6.51E-05
15291,6.51E-05
15293,6.51E-05
15295,6.51E-05
15296,6.51E-05
15298,6.50E-05
15299,6.50E-05
15300,6.50E-05
15301,6.50E-05
15302,6.50E-05
15303,6.50E-05
15304,6.50E-05
15306,6.50E-05
15309,6.49E-05
15311,6.49E-05
15312,6.49E-05
15314,6.49E-05
15315,6.49E-05
15316,6.49E-05
15317,6.48E-05
15318,6.48E-05
15319,6.48E-05
15321,6.48E-05
15322,6.48E-05
15325,6.48E-05
15326,6.48E-05
15329,6.47E-05
15331,6.47E-05
15332,6.47E-05
15334,6.47E-05
15335,6.47E-05
15336,6.47E-05
15340,6.46E-05
15342,6.46E-05
15343,6.46E-05
15344,6.46E-05
15345,6.46E-05
15346,6.46E-05
15348,6.45E-05
15349,6.45E-05
15351,6.45E-05
15353,6.45E-05
15355,6.45E-05
15356,6.45E-05
15357,6.45E-05
15358,6.44E-05
15360,6.44E-05
15362,6.44E-05
15363,6.44E-05
15365,6.44E-05
15366,6.44E-05
15367,6.44E-05
15368,6.44E-05
15373,6.43E-05
15374,6.43E-05
15375,6.43E-05
15377,6.43E-05
15380,6.42E-05
15381,6.42E-05
15382,6.42E-05
15384,6.42E-05
15385,6.42E-05
15387,6.42E-05
15388,6.42E-05
15389,6.42E-05
15393,6.41E-05
15394,6.41E-05
15395,6.41E-05
15396,6.41E-05
15397,6.41E-05
15398,6.41E-05
15399,6.41E-05
15400,6.41E-05
15402,6.40E-05
15403,6.40E-05
15405,6.40E-05
15406,6.40E-05
15407,6.40E-05
15408,6.40E-05
15409,6.40E-05
15410,6.40E-05
15411,6.40E-05
15412,6.40E-05
15414,6.39E-05
15415,6.39E-05
15417,6.39E-05
15420,6.39E-05
15421,6.39E-05
15422,6.39E-05
15423,6.39E-05
15424,6.38E-05
15425,6.38E-05
15426,6.38E-05
15427,6.38E-05
15428,6.38E-05
15429,6.38E-05
15430,6.38E-05
15431,6.38E-05
15435,6.38E-05
15436,6.37E-05
15439,6.37E-05
15440,6.37E-05
15441,6.37E-05
15443,6.37E-05
15445,6.37E-05
15446,6.37E-05
15447,6.37E-05
15451,6.36E-05
15453,6.36E-05
15455,6.36E-05
15457,6.36E-05
15458,6.36E-05
15460,6.35E-05
15461,6.35E-05
15463,6.35E-05
15465,6.35E-05
15466,6.35E-05
15467,6.35E-05
15468,6.35E-05
15470,6.35E-05
15472,6.34E-05
15473,6.34E-05
15474,6.34E-05
15475,6.34E-05
15476,6.34E-05
15477,6.34E-05
15478,6.34E-05
15480,6.34E-05
15481,6.34E-05
15484,6.33E-05
15485,6.33E-05
15486,6.33E-05
15489,6.33E-05
15491,6.33E-05
15493,6.33E-05
15494,6.33E-05
15495,6.33E-05
15496,6.32E-05
15497,6.32E-05
15499,6.32E-05
15500,6.32E-05
15501,6.32E-05
15502,6.32E-05
15503,6.32E-05
15504,6.32E-05
15505,6.32E-05
15507,6.32E-05
15508,6.31E-05
15509,6.31E-05
15510,6.31E-05
15511,6.31E-05
15515,6.31E-05
15517,6.31E-05
15518,6.31E-05
